"visit_library","visit_cinema","visit_concert","visit_museum","visit_historical_site","artistic_activity_sung","artistic_activity_played_music","subjective_urbanization","life_satisfaction","gender","difficulty_bills","megye","marital_status","marital_status_str","occupation","occupation_paid","age_exact","age_education_raw","age_education","big_five_risk_taking","big_five_creative","big_five_organized","big_five_talkative","big_five_compassionate","big_five_calm","weight_10","proj_weight_10","weight_15","proj_weight_15","weight_1569","proj_weight_1569"
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Néha","Komárom","házas",NA,"Szakmunkás",NA,58,16,16,"0 - Egyáltalán nem igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","5","5","7",0.637592484445901,5167.51272783127,0.645719656477203,5191.39022007794,1.20135303909639,10707.768710979
0,0,0,0,5,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Komárom","házas",NA,"Irodai munkát végzo alkalmazott",NA,40,19,19,"0 - Egyáltalán nem igaz rám nézve","5","8","8","8","5",0.714634857317858,5791.92009164162,0.72393134790326,5820.18850102252,0.621458057927842,5539.11209386935
0,1,0,1,5,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi",NA,"Komárom",NA,NA,NA,NA,NA,999,999,"0 - Egyáltalán nem igaz rám nézve","0 - Egyáltalán nem igaz rám nézve","4","5","3","8",1.14451886408096,9276.01240864871,1,0.946964205,1,1.215009473
0,0,6,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Komárom","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",20,999,999,"0 - Egyáltalán nem igaz rám nézve","7","8","8","8","8",0.714783120729449,5793.12172604786,0.723659638802006,5818.0040422457,0.646313187699417,5760.64812217587
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Néha","Komárom","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",76,16,16,"0 - Egyáltalán nem igaz rám nézve","5","8","5","7","6",1.84823753189051,14979.4597695105,1.87091669268183,15041.6028434964,1,1.215009473
0,0,0,1,1,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Komárom","házas",NA,"Szakmunkás",NA,49,16,16,"0 - Egyáltalán nem igaz rám nézve","7","7","6","5","5",0.637592484445901,5167.51272783127,0.645719656477203,5191.39022007794,1.20135303909639,10707.768710979
0,0,0,0,3,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Komárom","házas",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,38,23,23,"0 - Egyáltalán nem igaz rám nézve","2","10 - Teljes mértékben igaz rám nézve","8","5","6",1.37136301882503,11114.5222491354,1.38979153862087,11173.5025086668,1.09409021555058,9751.72542608503
0,1,0,0,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Komárom","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",16,999,999,"0 - Egyáltalán nem igaz rám nézve","0 - Egyáltalán nem igaz rám nézve","5","5","5","5",0.931466975485226,7549.28511360583,0.943777352222016,7587.68370624847,0.836635484319505,7457.00803173509
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Heves","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",65,14,14,"2","7","7","7","8","8",1.14308020817754,9264.3524959721,1.14599097762028,9213.41993206849,1,1.215009473
0,0,0,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Szinte soha\Soha","Baranya","újraházasodott",NA,"Szakmunkás",NA,59,17,17,"0 - Egyáltalán nem igaz rám nézve","3","6","6","8","6",0.653659709543735,5297.73319344127,0.653487927640083,5253.844764457,1.27331567027217,11349.178176296
0,0,1,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Borsod","elvált",NA,"Szakmunkás",NA,50,17,17,"3","4","4","7","7","7",0.638731633977652,5176.7452232697,0.646310769743372,5196.14259147963,1.18178463208941,10533.3537226666
0,0,0,1,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Borsod","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,54,18,18,"4","4","6","6","7","8",0.76740347559081,6219.59531242551,0.777261724078191,6248.94855274225,1.15077266274289,10256.9412242354
0,0,0,2,2,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Heves","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",63,18,18,"0 - Egyáltalán nem igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","8","8","10 - Teljes mértékben igaz rám nézve",0.76740347559081,6219.59531242551,0.777261724078191,6248.94855274225,1,1.215009473
0,2,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Heves","hajadon\notlen, sosem élt partnerrel",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,38,18,18,"1","8","7","7","9","7",0.813151154119559,6590.36773655703,0.824412533052303,6628.02675815477,0.706103536904241,6293.56493313719
0,0,0,0,20,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Békés","elvált",NA,"Szakmunkás",NA,56,14,14,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","7",0.631268069246965,5116.25507214388,0.63279113697587,5087.4488439311,1.18017099402604,10518.971220102
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Békés","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",57,18,18,"7","6","3","5","8","8",0.808304662381645,6551.08824636234,0.811729229702166,6526.05684550041,1.23506715695368,11008.2657044207
0,3,2,1,1,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","NT\NV","Heves","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,36,17,17,"2","10 - Teljes mértékben igaz rám nézve","9","7","6","6",0.635053072135604,5146.9314854942,0.64267852510219,5166.94044606247,0.674718705247567,6013.82907908262
6,2,0,2,2,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no",NA,"Heves",NA,NA,NA,NA,NA,99,99,"0 - Egyáltalán nem igaz rám nézve","8","8","8","9","10 - Teljes mértékben igaz rám nézve",1.1465637095895,9292.58532230377,1,0.946964205,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Néha","Hajdú-Bihar","hajadon\notlen, jelenleg partnerével él",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","SOHA NEM VÉGZETT FIZETETT MUNKÁT",22,18,18,"6","7","7","4","8","8",0.726428150276062,5887.50150602659,0.735914525581992,5916.52961559569,0.702389695807654,6260.46313025542
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Szakmunkás",NA,42,17,17,"2","7","6","9","8","6",0.644731705093593,5225.37415886084,0.653228272622547,5251.75721685781,0.720293785463001,6420.04390690562
0,10,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,31,18,18,"1","7","9","9","9","7",0.774612254964223,6278.02049790525,0.785580802864885,6315.83142338137,0.701392093742935,6251.57141247806
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Szakmunkás",NA,46,18,18,"2","7","9","8","9","4",0.774612254964223,6278.02049790525,0.785580802864885,6315.83142338137,0.701392093742935,6251.57141247806
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Csongrád","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Mezogazdasági gazdálkodó",69,17,17,"4","9","8","5","6","7",0.691103921208826,5601.20828934225,0.700708661988741,5633.48514867563,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Csoportvezeto, muvezeto",65,18,18,"1","7","7","9","7","6",0.779099217091518,6314.38609892428,0.790020692405255,6351.52678886528,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Veszprém","házas",NA,"Irodai munkát végzo alkalmazott",NA,50,18,18,"3","7","7","8","8","5",0.738356681829653,5984.17899224427,0.755783101915513,6076.26694406334,1.16361076537661,10371.3683986096
2,3,0,1,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nagyon elégedett","férfi",NA,"Veszprém",NA,NA,NA,NA,NA,888,888,"3","5","5","5","7","5",1.1757001254066,9528.72800474001,1,0.946964205,1,1.215009473
0,0,2,1,1,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Veszprém","hajadon\notlen, jelenleg partnerével él",NA,"Csoportvezeto, muvezeto",NA,51,20,20,"7","8","8","8","8","9",0.786904691770334,6377.64733667961,0.806161559954427,6481.29446915473,1.25055319139131,11146.2941353748
2,3,0,1,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Veszprém","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",18,888,888,"5","6","7","6","7","5",0.956843853132526,7754.95776727427,0.979764594679884,7877.01022228266,0.894368715852901,7971.58956612067
0,0,1,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Néha","Békés","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",63,18,18,"0 - Egyáltalán nem igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","3",0.67277484944579,5452.65617504447,0.674971283185462,5426.56442809741,1,1.215009473
0,0,2,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Szinte soha\Soha","Borsod","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,52,18,18,"8","8","8","8","7","9",0.680729154253266,5517.1236402929,0.689392098117996,5542.50340696439,1.27008496927948,11320.3826450256
6,2,0,1,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Borsod","házas",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,33,24,24,"3","7","10 - Teljes mértékben igaz rám nézve","6","8","10 - Teljes mértékben igaz rám nézve",1.46414333724503,11866.4813578507,1.4837883517184,11929.2083809259,1.15668541434892,10309.6421161318
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Néha","Komárom","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,27,18,18,"4","5","7","5","5","5",0.695042326085679,5633.12798385713,0.704249706765461,5661.95407483936,0.619182463954578,5518.82951817942
0,1,1,0,1,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Komárom","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,27,18,18,"5","5","8","7","7","7",0.740742355064068,6003.51422141342,0.751193088022967,6039.36462431396,0.665446409909523,5931.18426888232
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Heves","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",66,18,18,"2","2","6","5","8","7",1.21823936996921,9873.49694896725,1.22237963758462,9827.56159290506,1,1.215009473
0,0,1,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Néha","Heves","hajadon\notlen, jelenleg partnerével él",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Segédmunkás, házi személyzet",34,17,17,"6","9","7","8","9","7",0.61821054965049,5010.42744657623,0.619072622183363,4977.15614521359,0.631164307000505,5625.62477310593
0,0,1,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Heves","házas",NA,"Szakmunkás",NA,36,17,17,"7","4","5","5","8","6",0.658858779223621,5339.87023143826,0.660338329289886,5308.91991629985,0.678323509800381,6045.95902935007
0,0,0,0,0,99998,99998,"nagyvárosban él?","NT/NV","no","Néha","Borsod","elvált",NA,"Szakmunkás",NA,58,18,18,"6","7","7","7","7","6",0.76740347559081,6219.59531242551,0.777261724078191,6248.94855274225,1.15077266274289,10256.9412242354
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Baranya","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",63,18,18,"6","9","10 - Teljes mértékben igaz rám nézve","8","9","10 - Teljes mértékben igaz rám nézve",0.597065781462297,4839.0548827442,0.590147362468338,4744.60582884716,1,1.215009473
0,8,1,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","NT\NV","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",20,999,999,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5","8","6","9",0.760265234782126,6161.74182272314,0.752489823894945,6049.78998748245,0.688688084746711,6138.3394268695
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Baranya","elvált",NA,"Önálló magasan képzett értelmiségi (pl.: jogász,",NA,44,20,20,"8","8","6","7","5","5",1.45862373808512,11821.7465160715,1.44516003666972,11618.6484421812,1.16582317896022,10391.0878417503
0,0,2,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Néha","Borsod","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,24,18,18,"4","5","6","7","7","7",0.763142165440554,6185.05855897268,0.77260345370118,6211.49747155691,0.683290122411944,6090.22689848673
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Borsod","házas",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","Szakmunkás",33,17,17,"4","6","6","5","7","7",0.635053072135604,5146.9314854942,0.64267852510219,5166.94044606247,0.674718705247567,6013.82907908262
0,0,1,0,0,99998,99998,"nagyvárosban él?","Egyáltalán nem elégedett","no","Néha","Borsod","hajadon\notlen, jelenleg partnerével él",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Segédmunkás, házi személyzet",27,15,15,"4","4","4","6","7","6",1.13545249051249,9202.53193020324,1.15084033804669,9252.40731930188,0.912607903479003,8134.15710140851
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Veszprém","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",66,14,14,"0 - Egyáltalán nem igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","7","8","5",1.12977708612267,9156.53432964261,1.15681333044801,9300.4283668661,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Veszprém","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,40,23,23,"8","8","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.734104362747402,5949.71510893889,0.751535626474374,6042.11852958662,0.664342662536533,5921.34646833519
0,0,0,3,3,2,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Veszprém","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",81,18,18,"0 - Egyáltalán nem igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",2.43104308555318,19702.9394055979,2.49148018257351,20030.7451129711,1,1.215009473
10,6,1,2,2,0,65,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Veszprém","hajadon\notlen, jelenleg partnerével él",NA,"Csoportvezeto, muvezeto",NA,30,22,22,"6","9","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","8",0.760923132920246,6167.07390722114,0.779836885977759,6269.65207348292,0.71136649383666,6340.47414611139
30,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Veszprém","elvált",NA,"Szakmunkás",NA,54,17,17,"3","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","8",0.65496304818295,5308.29639669589,0.670341639387415,5389.34349592577,1.28425412859048,11446.673648414
1,0,0,0,1,1,1,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Békés","hajadon\notlen, jelenleg partnerével él",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",20,999,999,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.22993829815364,9968.31356266611,1.23499914070642,9929.0185710714,1.02237361231303,9112.50883011889
0,0,0,0,0,10,1,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Békés","elvált",NA,"Szakmunkás",NA,43,17,17,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","7","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","8",0.627632491317038,5086.78970722157,0.629234872213052,5058.85755369468,0.673797427583862,6005.61764762117
